590.6	446.7	763.2	536.9	557.2	601.8	356.3	697.1	600.5	298.2	0	608.5	478.6	545	335.8	401.9	456.7	769.6	739.8	426.7	395.7	327.7	916.1	647.9	605.7	813.9	754.6	806.4	679.7	668.1	808.6	791.3	812.3	695.4	684.3	806.7	875.7	561.7	967.6	722.1	604.5	631.8	736.3	264.2	346.7	659.1	646	874.9	420	754.1	574.5	789.8	387.1	805.8	327.1	410	591.2	412.9	875.5	433.6	420.6	825.7	760.7	737.2	645.9	574.8	647.5	824.3	895.1	332	658.5	750.5	285.8	872.8	752.6	789.3	675.2	927.9	721.4	892.1	726	725.8	910	908.2	875.4	782.1	869.1	813.2	891.6	859.2	820	1014	860.6	810.8	724.7	1011.1	770.8	1057.3
242.2	733.9	262.2	794.6	762.8	115.7	678.8	624.7	151.7	504	674.5	0	295	287.2	352.7	677.8	477.1	278.6	310.8	368.9	362	403.1	575.6	156.9	140.2	546.1	659.9	522.2	757.9	340.1	317.6	523.5	321.3	338.3	128.7	466.2	518.8	457.3	627.1	396.8	336.7	408.3	637.8	459.6	376.4	168.1	240.3	402.9	260.1	660.3	251.9	298.8	322.3	521.6	395.8	449.1	234.9	688.8	519	495.8	259.5	349.1	380.5	387.8	246	252.2	241.8	335.5	467.3	511.4	167.5	651.7	447.2	404.5	353.4	298.3	407.4	587.4	395.7	502.1	392	391.8	560.6	486.1	519.1	391	549.7	580.2	829.9	1090.9	500.6	680	526.6	949.8	745.3	661.7	451.4	716.8
147.4	752.7	312.1	813.4	781.6	201.7	692.8	643.5	149.4	477.3	537.4	203.5	0	306	371.5	696.6	382.3	364.6	288.7	387.7	207.4	252.1	661.6	242.9	154.6	632.1	678.7	427.4	776.7	426.1	403.6	609.5	407.3	292.9	233.2	552.2	518.7	362.5	614.1	343.1	422.7	473.7	723.8	328.3	221.8	254.1	194.9	480.1	278.9	679.1	219.5	384.8	341.1	426.8	262.6	467.9	140.1	707.6	518.9	514.6	278.3	430.9	466.5	342.4	200.6	219.8	196.4	421.5	444	527.5	253.5	670.5	294.9	478	439.4	384.3	493.4	673.4	481.7	575.6	478	477.8	515.2	513.4	519	345.6	635.7	666.2	915.9	1109.7	586.6	766	612.6	968.6	650.5	616.3	537.4	801.6
384	588.7	499.3	611.5	579.7	213	533.6	348	293.5	357.1	535.1	247.2	364.8	0	205.8	494.7	524.5	362.9	475.9	115	321.3	325.9	439.3	218	282	347.2	383.2	664	481.2	191.7	401.9	324.6	405.6	480.1	333.6	329.9	398.9	546.9	490.8	538.6	137.8	178.2	438.9	325.2	335.9	217.9	382.1	487.2	182.9	383.6	266.7	285.7	164.1	663.4	318.6	266	376.7	505.7	398.7	312.7	182.3	433.4	255.8	529.6	387.8	267	383.6	419.8	551.6	366.2	217.3	375	346.8	488.8	229.7	286.2	208.5	451.1	252.9	387.2	249.2	249	525.5	495.2	398.6	532.8	402.4	381.3	631	814.2	353.3	537.2	383.8	673.1	834.3	619	304.1	580.5
409.4	401.7	535.6	492.1	462.1	276.8	346.6	466.5	329.8	151.3	329.3	283.5	295.2	209.2	0	356.9	339.5	444.6	512.2	90.9	214.5	130.8	580.3	322.9	318.3	478.1	501.7	625.2	599.7	332.3	483.6	455.5	487.3	514.2	369.9	470.9	539.9	415.2	631.8	540.9	268.7	296	569.8	119.4	161.1	334.1	418.4	568.9	95	502.1	249.5	464.8	51.3	624.6	135.6	148.4	407.8	367.9	539.7	195.1	95.6	515.1	424.9	556	424.1	249.8	419.9	501.5	633.3	176.9	333.5	493.5	141	570.5	416.8	464.3	339.4	592.1	385.6	556.3	390.2	390	666.5	652.1	539.6	569.1	533.3	512.2	761.9	814.2	484.2	678.2	524.8	731.4	702.6	760	435	721.5
729.4	156.1	849.9	135.2	183.8	591.1	178.6	460.1	644.1	265.9	390.8	597.8	609.5	491.3	339.8	0	578.1	758.9	826.5	386.5	540.7	457	862.4	637.2	632.6	750.9	517.6	902.1	442.7	614.4	797.9	635.7	801.6	830.7	684.2	753	822	683.1	913.9	851.8	550.8	578.1	499.3	380.8	487.3	648.4	732.7	883.2	409.3	517.1	563.8	752.2	360.7	901.5	456.8	225.9	722.1	11	821.8	178.9	409.9	829.4	707	880.2	738.4	564.1	734.2	815.8	947.6	264.9	647.8	513.5	474	884.8	698.9	752.7	612.2	874.2	667.7	838.4	672.3	672.1	948.6	946.4	821.7	883.4	800	576.2	654.6	457.3	750.9	960.3	795.5	573.8	722.4	1042.1	701.7	986.2
241.3	665.1	469.1	752.1	772.4	426.2	619.4	769.9	365.2	448.1	452.7	428	274.5	432.4	350.1	620.3	0	571.3	399.2	441	191.6	223.1	752.9	467.4	370.4	769.1	805.1	431.1	894.9	613.6	578.6	746.5	476.1	346.1	449	633.1	564.2	182	659.6	350.7	559.7	600.1	860.8	299.1	192.8	478.6	388.6	525.6	311.2	805.5	399.6	599.3	401.4	430.5	233.6	497.4	261.3	631.3	564.4	544.1	310.6	476.4	677.7	387.9	296.6	399.9	388.7	475	554.5	491.4	478	796.9	248.7	523.5	650.2	599.8	630.4	776.8	674.8	621.1	671.1	670.9	560.7	558.9	564.5	432.8	824.3	803.2	1052.9	959.6	775.2	859.9	804.5	1026	469.4	661.8	726	847.1
372.7	837.8	268.7	898.5	866.7	197.7	782.7	659.6	282.2	607.9	778.4	235.9	425.5	377.9	456.6	781.7	494	0	240.5	432	492.5	507	427.7	226.5	270.7	537.7	680.4	576.5	792.8	273.2	123.5	515.1	86	374.3	214.9	318.3	283.5	483.3	421.7	432.8	328.3	415	629.4	563.5	506.9	230.1	310.4	167.6	364	680.8	355.8	152.8	426.2	575.9	499.7	553	365.4	792.7	283.7	599.7	363.4	113.8	232.6	230.8	297.2	356.1	308.9	102.3	232	615.3	229.5	672.2	551.1	169.2	203.7	153.3	399	439.5	305.1	266.8	279.5	279.3	380	250.8	283.8	316.6	459.1	571.8	821.5	1125.8	410	567.5	414.1	984.7	770.7	481.1	360.8	568.9
180.7	819.6	142.3	880.3	848.5	201.4	764.5	710.4	140.4	570.4	630.5	203.2	233.5	372.9	438.4	763.5	348.7	364.3	0	454.6	300.5	345.2	601.9	242.6	145.6	631.8	745.6	396.9	843.6	425.8	403.3	609.2	325.1	187.8	144.6	482.1	413.2	332	508.6	246.3	422.4	494	723.5	421.4	314.9	253.8	91.1	374.6	345.8	746	303.9	384.5	408	396.3	355.7	534.8	167.3	774.5	413.4	581.5	345.2	325.4	466.2	236.9	95.5	304.2	89.6	324	338.5	597.1	253.2	737.4	388	372.5	439.1	384	493.1	625.8	481.4	470.1	477.7	477.5	409.7	407.9	413.5	240.5	635.4	665.9	915.6	1176.6	586.3	708.9	612.3	1035.5	620	510.8	537.1	696.1
428.8	475.7	544.1	507.9	476.1	259.2	420.6	375.6	338.3	242.1	420.1	292	357	118.3	90.8	391.1	430.3	422.1	520.7	0	305.3	221.6	489.4	277.2	326.8	387.2	410.8	708.8	508.8	241.4	461.1	364.6	464.8	524.9	378.4	380	449	506	540.9	583.4	177.8	205.1	478.9	210.2	251.9	277.1	426.9	546.4	159.6	411.2	282.4	379.2	49.1	708.2	218.6	162.4	421.5	402.1	448.8	209.1	160.2	492.6	334	574.4	432.6	282.7	428.4	479	610.8	253.2	276.5	402.6	231.8	548	325.9	379.7	248.5	501.2	294.7	465.4	299.3	299.1	575.6	573.4	448.7	577.6	442.4	421.3	671	841.8	393.3	587.3	433.9	700.7	793.4	669.1	344.1	630.6
202.8	593.4	367.5	683.8	653.8	259	538.3	578.3	204.8	323.9	384	260.8	82.9	240.8	212.2	548.6	236.8	421.9	344.1	268.8	0	98.7	669.6	300.2	210	577.5	613.5	469.2	711.5	422	460.9	554.9	464.6	348.3	288.6	560.2	574.1	259.2	669.5	384.9	368.1	408.5	669.2	174.9	68.4	311.4	250.3	535.5	119.6	613.9	208	442.1	222.2	468.6	109.2	340.1	195.5	559.6	574.3	386.8	119	486.3	486.1	397.8	256	208.3	251.8	478.8	499.4	370.9	310.8	605.3	141.5	533.4	460	441.6	438.8	681.4	483.2	617.5	479.5	479.3	570.6	568.8	574.4	401	632.7	611.6	861.3	1005.9	583.6	767.5	614.1	903.4	546.6	671.7	534.4	810.8
278.6	514.4	451.2	604.8	589	338.9	440.7	600.6	288.5	225.2	291.8	344.5	166.6	291	134.1	469.6	262	505.6	427.8	225	83.7	0	714.4	383.9	293.7	612.2	635.8	494.4	727.2	466.4	544.6	589.6	513.4	383.4	372.3	605	601.5	284.4	696.9	410.1	402.8	430.1	703.9	76.2	30.3	395.1	334	562.9	157.1	636.2	286.8	525.8	185.4	493.8	10.5	275.3	279.2	480.6	601.7	322	157.7	513.7	536.3	425.2	333.9	287.1	335.5	512.3	583.1	275.4	394.5	627.6	49.3	560.8	510.2	525.3	473.5	726.2	519.7	658.4	524.3	524.1	598	596.2	601.8	470.1	667.4	646.3	896	926.9	618.3	812.3	658.9	858.3	571.8	699.1	569.1	855.6
632.8	954.9	582.2	947.8	906.2	473.8	899.8	665.4	558.3	723.3	901.3	512	701.6	463.7	572	860.9	730.5	429.7	546.7	481.2	675.8	680.4	0	468	546.8	490.7	623	788.3	756.2	239.7	437	457.7	387.7	604.9	528.4	114.6	183.6	719.8	146.3	629.6	307.3	394	572	691.4	690.4	467.9	623.9	319.7	537.4	623.4	621.2	255	530.3	787.7	673.1	632.2	625.9	871.9	183.4	678.9	536.8	434.5	195.8	389	592.7	621.5	622.4	379.9	545.5	732.4	467.3	614.8	713	309.3	236.1	255.5	352	31.1	248.4	206.2	179.8	180	238.8	314.2	183.3	485.6	337.4	514.4	714.7	1004.2	287	171.1	204.2	863.1	1003.4	208.7	299.8	158.3
258.5	723.6	329.1	784.3	752.5	83.5	668.5	614.4	168	493.7	664.2	121.7	311.3	276.9	342.4	667.5	493.4	144.9	342.1	358.6	378.3	392.8	472.9	0	156.5	513.9	649.6	538.5	747.6	266.7	183.9	491.3	187.6	354.6	208.1	363.5	385.1	473.6	523.3	413.1	304.5	376.1	605.6	449.3	392.7	123.5	256.6	269.2	249.8	650	241.6	196.1	312	537.9	385.5	438.8	251.2	678.5	385.3	485.5	249.2	215.4	277.8	332.4	262.3	241.9	258.1	201.8	333.6	501.1	122.9	641.4	436.9	270.8	250.7	195.6	375.2	484.7	322.3	368.4	318.6	318.4	481.6	352.4	385.4	407.3	476.3	548	797.7	1080.6	427.2	606.6	453.2	939.5	761.6	582.7	378	614.1
173.5	691.5	280.9	752.2	720.4	92.8	636.4	582.3	83	461.6	605.2	94.6	207	244.8	310.3	635.4	408.4	255.7	265.4	326.5	293.3	318.6	552.7	134	0	523.2	617.5	453.5	715.5	317.2	294.7	500.6	298.4	269.6	112.4	443.3	495.4	388.6	590.8	328.1	313.8	385.4	614.9	385.8	307.7	145.2	171.6	380	217.7	617.9	158.3	275.9	279.9	452.9	311.3	406.7	166.2	646.4	495.6	453.4	217.1	326.2	357.6	319.1	177.3	158.6	173.1	312.6	420.7	469	144.6	609.3	362.7	381.6	330.5	275.4	384.5	564.5	372.8	479.2	369.1	368.9	491.9	463.2	495.7	322.3	526.8	557.3	807	1048.5	477.7	657.1	503.7	907.4	676.6	593	428.5	693.9
616.1	879.6	731.4	845.5	803.9	440.2	825.4	434.4	525.6	648.9	826.9	479.3	665	409.4	497.6	777.3	824.7	561.4	708	406.8	621.5	626.1	496.4	416.5	514.1	0	369.6	896.1	502.8	281.4	600.4	204.3	571.5	712.2	565.7	387	456	831.2	547.9	770.7	229.3	237.7	318.6	617	636.1	416.4	614.2	592.1	483.1	370	566.9	419.2	455.9	895.5	618.8	557.8	608.8	788.3	455.8	604.5	482.5	609	353.2	661.4	619.9	567.2	615.7	554.4	720	658	415.8	361.4	638.6	581.7	365.9	419.7	145.7	508.2	264.3	480.1	306.3	306.1	582.6	588.1	455.7	758	353.3	261	510.7	901.9	304.2	513.6	348.8	760.8	1119.2	660.2	255	600.6
746.4	609.9	861.7	624.4	592.6	570.5	564.2	100.1	655.9	632.2	729.9	609.6	757.3	501.7	589.9	507.6	917	691.7	838.3	499.1	713.8	718.4	612.9	546.8	644.4	363.7	0	1026.4	189.9	411.7	730.7	165.9	701.8	842.5	696	517.3	586.3	939.4	657.9	901	359.6	362.1	179.8	709.3	728.4	546.7	744.5	722.4	575.4	0.4	659.2	549.5	548.2	1025.8	711.1	497.3	739.1	518.6	586.1	450.3	574.8	739.3	483.5	791.7	750.2	659.5	746	684.7	850.3	600.7	546.1	8.1	730.9	712	496.2	550	276	576.6	394.6	610.4	436.6	436.4	712.9	718.4	586	888.3	365.6	122.2	371.9	717.8	364.3	573.7	408.9	576.7	1061.5	720.3	377.1	660.7
281.6	950.9	500.3	1037.9	1032.2	466.5	883.9	917.8	405.5	668.4	728.5	468.3	401.2	580.3	577.3	906.1	355.1	620.4	448.3	662	411.7	443.2	788	507.7	410.7	896.9	953	0	1051	690.9	627.7	874.3	525.2	261.5	489.3	668.2	599.3	238.3	694.7	201.4	687.5	748	988.6	519.4	412.9	518.9	419.8	560.7	531.3	953.4	493.8	648.4	615.4	111.6	453.7	718.5	319.2	917.1	599.5	765.2	530.7	525.5	728.2	423	304	494.1	419.9	524.1	603.6	718.6	518.3	944.8	486	558.6	699.3	648.9	758.2	811.9	746.5	656.2	742.8	742.6	595.8	594	599.6	355	900.5	931	1180.7	1245.4	851.4	895	839.6	1242.9	339	696.9	802.2	882.2
907.3	625.5	1022.6	640	608.2	731.4	579.8	267.2	816.8	647.8	745.5	770.5	934.5	678.9	672.1	523.2	932.8	852.6	999.2	673.5	880.1	796.4	773.8	707.7	805.3	524.6	214.5	1187.3	0	572.6	891.6	342.6	862.7	1003.4	856.9	678.2	747.2	1037.8	818.8	1061.9	520.5	528.9	212.3	750	826.7	707.6	905.4	883.3	741.6	214	836.4	710.4	647.7	1186.7	789.1	512.9	900	534.2	747	465.9	742.2	900.2	644.4	952.6	911.1	836.7	906.9	845.6	1011.2	616.3	707	210.4	813.1	872.9	657.1	710.9	436.9	737.5	555.5	771.3	597.5	597.3	873.8	879.3	746.9	1049.2	526.5	283.1	463.1	726.5	525.2	734.6	569.8	585.4	1077.1	881.2	538	821.6
437.5	721.9	487.2	744.7	712.9	261.6	666.8	425.7	347	490.3	668.3	300.7	486.6	231	339	627.9	646.3	309.3	466.2	248.2	443.1	447.7	248	237.9	335.5	277	419.7	717.5	552.9	0	342	254.4	302	533.6	387.1	138.6	207.6	652.6	299.5	592.1	67.6	154.3	368.7	458.4	457.7	237.8	435.6	343.7	304.7	420.1	388.5	149.7	297.3	716.9	440.4	399.2	430.2	638.9	207.4	445.9	304.1	339.5	92.6	413	441.3	388.8	437.1	284.9	450.5	499.4	237.2	411.5	480	333.3	96.4	150.2	138.3	259.8	61.6	224	57.9	57.7	334.2	332	207.3	509.6	215.6	311.1	560.8	891.9	166.5	345.9	192.5	750.8	940.6	427.7	117.3	389.2
265.9	815	145.2	875.7	843.9	187	759.9	685.6	175.4	585.1	715.7	198.6	318.7	368.3	433.8	758.9	437.3	37.8	193.8	450	385.7	430.4	465.5	215.8	163.9	575.5	718.2	485.5	818.8	311	0	552.9	123.8	276.4	91.4	356.1	321.3	420.6	459.5	334.9	366.1	445.4	667.2	506.6	400.1	227	186.9	205.4	341.2	718.6	313.2	190.6	403.4	484.9	440.9	530.2	255.9	769.9	321.5	576.9	340.6	151.6	270.4	268.6	184.1	313.5	185.4	140.1	269.8	592.5	226.4	710	473.2	207	241.5	191.1	436.8	477.3	342.9	304.6	317.3	317.1	417.8	288.6	321.6	329.1	496.9	609.6	859.3	1151.8	447.8	605.3	451.9	1010.7	708.6	518.9	398.6	606.7
587.4	729.7	702.7	661.6	620	411.5	684	235.2	496.9	620.2	798.2	450.6	636.3	380.7	468.9	627.4	796	532.7	679.3	378.1	592.8	597.4	453.9	387.8	485.4	204.7	170.4	867.4	318.9	252.7	571.7	0	542.8	683.5	537	358.3	427.3	802.5	498.9	742	200.6	209	134.7	588.3	607.4	387.7	585.5	563.4	454.4	170.8	538.2	390.5	427.2	866.8	590.1	529.1	580.1	638.4	427.1	570.1	453.8	580.3	324.5	632.7	591.2	538.5	587	525.7	691.3	629.3	387.1	162.2	609.9	553	337.2	391	117	417.6	235.6	451.4	277.6	277.4	553.9	559.4	427	729.3	206.6	77.1	326.8	718	205.3	414.7	249.9	576.9	1090.5	561.3	218.1	501.7
324.6	894.8	247.7	953.7	921.9	254.7	839.7	669.8	277.9	664.9	774	292.9	377.4	415.6	513.6	836.9	436.2	95.2	182.7	457.2	444.4	488.7	397.8	267.9	266.4	521.1	663.8	518.7	797	256.6	102.5	498.5	0	316.5	193.9	266.4	197.5	425.5	335.7	375	311.7	398.4	612.8	564.9	458.4	267.8	273.8	81.6	421	664.2	412.8	136.2	483.2	518.1	499.2	608.2	311.2	847.9	197.7	654.9	420.4	56	216	150.6	239.4	413.1	272.3	16.3	211	672.3	267.2	655.6	531.5	83.2	187.1	136.7	382.4	409.6	288.5	180.8	262.9	262.7	294	164.8	197.8	236.4	442.5	555.2	804.9	1136	393.4	550.9	397.5	994.9	712.9	395.1	344.2	538.6
206.6	895.1	295.9	956.4	924.6	277.5	822.8	786.5	216.5	607.3	667.4	279.3	309.6	449	514.5	839.6	299.3	411.4	254	530.7	350.6	382.1	574.6	318.7	221.7	707.9	821.7	268.7	919.7	501.9	418.7	685.3	316.2	0	298.2	454.8	385.9	203.8	481.3	120.8	498.5	570.1	799.6	458.3	351.8	329.9	215.4	347.3	421.9	822.1	380	439.4	484.1	268.1	392.6	610.9	183.8	850.6	386.1	657.6	421.3	316.1	519.2	209.6	99.6	380.3	215.5	315.1	409.3	657.5	329.3	813.5	424.9	345.2	490.3	439.9	569.2	598.5	557.5	442.8	534.3	534.5	382.4	380.6	386.2	141.6	711.5	742	991.7	1189.6	662.4	681.6	626.2	1111.6	491.8	483.5	613.2	668.8
174.5	735.9	186.3	796.6	764.8	117.7	680.8	626.7	84	506	624.3	119.5	227.3	289.2	354.7	679.8	409.4	280.6	234.9	370.9	294.3	339	577.6	158.9	72.5	548.1	661.9	454.5	759.9	342.1	319.6	525.5	323.3	270.6	0	468.2	496.4	389.6	591.8	329.1	338.7	410.3	639.8	415.2	308.7	170.1	172.6	404.9	262.1	662.3	225.7	300.8	324.3	453.9	349.5	451.1	167.2	690.8	496.6	497.8	261.5	351.1	382.5	320.1	178.3	226	174.1	337.5	421.7	513.4	169.5	653.7	381.8	406.5	355.4	300.3	409.4	589.4	397.7	504.1	394	393.8	492.9	488.1	496.7	323.3	551.7	582.2	831.9	1092.9	502.6	682	528.6	951.8	677.6	594	453.4	718.8
518.2	854.6	481.9	877.4	845.6	373.5	799.5	565.1	458	623	801	411.7	601.3	363.4	471.7	760.6	615.9	329.4	432.1	380.9	575.5	580.1	131.9	367.7	446.5	390.4	533.1	673.7	666.3	139.4	336.7	367.8	273.1	490.3	428.1	0	69	605.2	160.9	515	207	293.7	482.1	591.1	590.1	367.6	523.2	205.1	437.1	533.5	520.9	154.7	430	673.1	572.8	531.9	511.3	771.6	68.8	578.6	436.5	329.1	95.5	274.4	478.1	521.2	521.7	274.3	445.2	632.1	367	524.9	612.7	194.7	135.8	155.2	251.7	143.7	148.1	105.9	79.5	79.7	195.6	205.6	68.7	371	295.7	424.5	674.2	1031.3	238.1	285.9	171.4	890.2	888.8	289.1	203.8	273.1
449.2	923.5	451.8	946.3	914.5	418.4	868.4	634	464.7	691.9	869.9	456.6	557.8	432.3	540.6	829.5	546.9	299.3	363.1	449.8	567.9	599.4	200.8	431.6	469.9	459.3	602	604.7	735.2	208.3	306.6	436.7	204.1	421.3	398	68.9	0	536.2	138.2	446	275.9	362.6	551	660	569.1	431.5	454.2	136.1	506	602.4	576.5	223.6	498.9	604.1	609.9	600.8	442.3	840.5	0.2	647.5	505.4	260.1	164.4	205.4	409.1	576.8	452.7	205.3	415.1	701	430.9	593.8	642.2	125.7	204.7	224.1	320.6	212.6	217	110.2	148.4	148.6	140.3	136.6	0.3	302	364.6	493.4	743.1	1100.2	307	353.9	240.3	959.1	819.8	233.8	272.7	341.1
